it	posterior	prior	PP_lik	BD_lik	q_rate	alpha	k_birth	k_death	root_age	death_age	tot_length	Canis_TS	Canis_adustus_TS	Canis_anthus_TS	Canis_apolloniensis_TS	Canis_armbrusteri_TS	Canis_aureus_TS	Canis_cedazoensis_TS	Canis_dirus_TS	Canis_edwardii_TS	Canis_familiaris_TS	Canis_ferox_TS	Canis_latrans_TS	Canis_lepophagus_TS	Canis_lupus_TS	Canis_mesomelas_TS	Canis_proplatensis_TS	Canis_(Pseudalopex)_TS	Canis_rufus_TS	Canis_thooides_TS	Pseudalopex_gymnocercus_TS	Canis_TE	Canis_adustus_TE	Canis_anthus_TE	Canis_apolloniensis_TE	Canis_armbrusteri_TE	Canis_aureus_TE	Canis_cedazoensis_TE	Canis_dirus_TE	Canis_edwardii_TE	Canis_familiaris_TE	Canis_ferox_TE	Canis_latrans_TE	Canis_lepophagus_TE	Canis_lupus_TE	Canis_mesomelas_TE	Canis_proplatensis_TE	Canis_(Pseudalopex)_TE	Canis_rufus_TE	Canis_thooides_TE	Pseudalopex_gymnocercus_TE
71000	-1409.6780277054963	-17.488928155302784	-1327.1931379862572	-64.995961563936362	8.054762502931391	1.0	2	1	22.761017458655118	0.0	93.264722573767031	13.748746006458699	3.3532087349465876	1.3571769434055536	2.2101232888747879	1.565893339573539	3.2666257138384731	1.3301183390023703	2.7872188038118697	22.761017458655118	1.9467977260594023	8.9192839901745504	4.3102535512538713	5.0866244375764325	3.6085847006062179	5.4439626416338385	2.0260403351503617	1.5970928154950115	4.1096322744103961	4.3387954365625685	1.3704835523690324	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8726561313208694	0.0	0.0	0.0	0.00025132683798975101
72000	-1403.2386200709379	-14.96083723080192	-1324.203329025469	-64.074453814667095	7.8654536272563567	1.0	1	1	22.887802009804265	0.0	92.890062082333728	13.68512896756433	3.4620100491051793	1.3431580014572642	1.8370460188941575	1.5680941609652894	3.1625257422435142	1.3996479286745094	2.4479755975523929	22.887802009804265	2.159388086348613	8.8706989370019649	4.1234559831566511	4.9756151644033562	3.6552552632845883	5.3331323589219677	2.0494601964694441	1.5068953316501013	4.1680564843614221	4.7133009728111777	1.4453935185069289	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9036773060726087	0.0	0.0	0.0	0.00025132683798975101
73000	-1411.1544563056154	-15.125742106048417	-1330.0040040098602	-66.024710189706866	8.0336329010586258	1.0	1	1	23.044502080770986	0.0	93.600673554061331	13.74211996406131	3.440149209104848	1.3524654217182044	1.8457272561757987	1.6078298781973062	3.6428890125742086	1.4600620773268835	2.5791485483394956	23.044502080770986	2.0195988052693394	8.8930239437874548	4.1627958268883276	5.0512929131642403	3.4403570018864511	5.2990786144660982	2.1821676014512525	1.3388562416311625	4.3054881522098647	4.5828774697691399	1.4135989949940502	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8030540749543014	0.0	0.0	0.0	0.00025132683798975101
74000	-1395.2985125669179	-15.178632779986035	-1314.0838711082799	-66.036008678652024	7.9711060291505422	1.0	1	1	22.713912534344161	0.0	91.768772638373548	13.738462578779247	3.4743472046704071	1.0955666377905957	1.6683507712485022	1.6800723752018643	3.0592592943916914	1.3210264627433275	2.6410290816393127	22.713912534344161	1.9463964666548881	9.0181552964105336	4.1452842085714146	5.2169220009446695	3.4372271087093056	5.3585056140599612	1.9899691363472769	1.2778104674497479	4.119350012962351	4.2954221133668273	1.5164845962401394	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9444799393819066	0.0	0.0	0.0	0.00025132683798975101
75000	-1398.3283707642008	-14.713073192293699	-1319.5243301767312	-64.090967395175994	7.6188933538702557	1.0	1	1	22.721451372787968	0.0	92.260783892242429	13.703256865411776	3.4829771362281559	1.1226556506749708	1.9712896026630986	1.5800420320975528	3.0192995914010186	1.2982921869188488	2.4957506511733394	22.721451372787968	2.1077868135304039	8.9420729011662079	4.2666550118117161	4.9601368321573647	3.4637078747459644	5.2610102109069592	1.9734762105575046	1.5327420793646207	4.1855893125471137	4.8817802433948003	1.2261130954807116	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9350003980068724	0.0	0.0	0.0	0.00025132683798975101
76000	-1412.2842375746013	-15.212435318133782	-1329.9721452225117	-67.099657033955737	8.1622125686221185	1.0	1	1	22.808803630252655	0.0	93.51313936502109	13.728226555527245	3.3469460059976823	1.6508685354802768	1.7696462467678031	1.8561513425036971	3.0409901574573737	1.270754520748977	2.4484970910782162	22.808803630252655	2.096632336666036	9.2824154508971191	4.5582924035319969	4.9633944724548762	3.4884709950017911	5.4760230618864583	2.2421509684698155	1.582862389708338	4.0628285296515276	4.2854678460292073	1.3858083047971159	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8317900951163315	0.0	0.0	0.0	0.00025132683798975101
77000	-1408.1043845388065	-14.657222018274553	-1327.3928310625679	-66.054331457964054	7.6032637179193445	1.0	1	1	22.714662519980045	0.0	93.193245965673455	13.681559973925129	3.3669661587353561	1.30564402526931	1.8069021566603647	1.6600203085213243	3.1127257093594007	1.7090048937663733	2.6980101760010875	22.714662519980045	1.951340514438042	9.3723956767810463	4.1040324128680812	5.0117673331514689	3.8740094780742598	5.597432455930722	2.0211219982290087	1.277892102831748	4.2483646105799355	4.3776247207977015	1.19846324337863	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8963931188348062	0.0	0.0	0.0	0.00025132683798975101
78000	-1403.8744800509207	-14.93363637305151	-1324.7203571525733	-64.220486525295883	7.8393469164839944	1.0	1	1	22.767387203684653	0.0	93.09117546003678	13.714466729945944	3.8285526932850171	1.2792397333362153	2.023758249204803	1.7866316005681311	3.0517583709832543	1.2630414586694845	2.4957608432299168	22.767387203684653	2.3027207171871575	9.0712520767671272	4.2545702846166797	4.9775927237502291	3.592771658153123	5.5027425264022458	1.9755875147391544	1.4899359234540968	4.0586810372758455	4.3033427024179467	1.2927665999668636	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9410838028303363	0.0	0.0	0.0	0.00025132683798975101
79000	-1400.9375347649	-14.713915382394498	-1321.2440562371603	-64.979563145345082	7.6729923170825804	1.0	1	1	22.863234419701698	0.0	92.333960228512879	13.788049718166388	3.3311614895658375	1.0945428834685427	1.8110124856745131	1.7301310857865122	3.2981774755549167	1.4299358117766363	2.4300977950467821	22.863234419701698	1.9569279750368662	8.9668227848064248	4.1035217326506848	5.0505798872564176	3.6479679477778708	5.2987356402195109	2.2196425631223118	1.3927166703370428	4.0498890059139327	4.3648959393187523	1.4123479301873199	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9061296280852997	0.0	0.0	0.0	0.00025132683798975101
80000	-1410.4538456813993	-14.583874289772648	-1329.0662122580795	-66.803759133547146	7.5741179502323304	1.0	1	1	22.684770495420167	0.0	92.885772841637149	13.850876504847868	3.4902437803961019	1.2864200372216752	1.8109010988033498	1.711687667357952	3.1422253215541778	1.4869916239202161	2.6388499501992193	22.684770495420167	2.0181902570999739	8.8684915925084375	4.3162030398840798	4.9876247362195176	3.5110024788359668	5.4929514923608869	2.2215471809396385	1.4424903689301427	4.1680881184247411	4.3874487210202249	1.3210028512442846	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9519330907806718	0.0	0.0	0.0	0.00025132683798975101
81000	-1401.6666512307822	-14.566553213436778	-1323.0879529994506	-64.012145017894909	7.5101449950892141	1.0	1	1	22.825615507478904	0.0	92.63567850308948	13.690750307603034	3.5384388733095493	1.1859949710477813	1.9061253543937189	1.6909727975345166	3.042187751694776	1.5286040659979783	2.3807064839044325	22.825615507478904	1.965767142547763	8.8767017955397982	4.3085914374235479	5.1154285403373869	3.6231474764495539	5.3278019664199023	2.0917030350316956	1.3292303646489048	4.068928474045058	4.6751098291201307	1.3795841586481989	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.915410445316363	0.0	0.0	0.0	0.00025132683798975101
82000	-1403.1826286338944	-17.202287840791577	-1320.463117417436	-65.517223375666845	7.7892608099098437	1.0	2	1	22.896145715709245	0.0	92.461790091584433	13.760382738504527	3.5308834882739508	1.2864874151000185	1.6683921556818715	1.7192639218271588	3.0926840106182265	1.3927109623253056	2.5643884917985194	22.896145715709245	1.9931469097582957	8.8972108684119746	4.1406303742878698	5.1237557497926369	3.5099922539423769	5.3173031713698533	1.9992566951343531	1.6824004621519753	4.0885697777914629	4.3050985941497677	1.4512784403763348	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9578907206505112	0.0	0.0	0.0	0.00025132683798975101
83000	-1405.0248702927902	-14.558451958844849	-1325.8413862612385	-64.625032072706745	7.503410975366565	1.0	1	1	22.747962661190925	0.0	92.8574452635022	13.829469145150689	3.3905977631945792	1.2650200076866516	2.0166856924406074	1.60639517586321	3.2342730847832786	1.2911303230109246	2.591472665508499	22.747962661190925	2.1103188176883307	9.0506107770880924	4.15468585131413	5.1139780391165077	3.7074695089262417	5.2639141078634903	2.0596118363547222	1.330730168029415	4.137292251318522	4.4736278572868864	1.2668541869059626	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7843532724487039	0.0	0.0	0.0	0.00025132683798975101
84000	-1395.1219720112288	-15.129330847787273	-1315.4281344566643	-64.564506706777138	8.0238526663164773	1.0	1	1	22.687796839079898	0.0	91.787879706349912	13.695087801793775	3.3443350868223103	1.1269530680633082	1.7462449913386271	1.8134748241121521	3.0237998196377882	1.3785659121563656	2.5205619932209404	22.687796839079898	1.975998868129172	8.9042617713518819	4.1386771527851858	4.9636576527663472	3.5112479305081505	5.2692034456778281	2.0326719264711186	1.3675363820191564	4.1705261085762793	4.4771361532523883	1.5749584957898559	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9345151324318375	0.0	0.0	0.0	0.00025132683798975101
85000	-1402.7685594218403	-14.815393046405639	-1321.8618764766647	-66.091289898769901	7.7879128303084073	1.0	1	1	22.689994339573744	0.0	92.553431084006732	13.725907887140767	3.3570331185954982	1.2374244633795697	1.8569283537729704	1.5974586595149241	3.1367459057409026	1.6607190763193023	2.3902933277190388	22.689994339573744	2.4212255383293746	8.9038431691051887	4.416312158367548	4.9907778224746622	3.5407106712445593	5.6728912799903766	2.0524903945090398	1.2707652722513374	4.0406225405565648	4.2946940098056139	1.237942995561496	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9410485151749621	0.0	0.0	0.0	0.00025132683798975101
86000	-1392.0027741213944	-14.751229150290374	-1311.9424773851943	-65.309067585909816	7.6093123880571065	1.0	1	1	22.75060594029431	0.0	91.28913235871812	13.767419788076232	3.3618943986892349	1.1826145273579534	1.6745640154071872	1.7588278906970123	3.0169805610957634	1.3566225059625603	2.4210342742779258	22.75060594029431	2.0282929949481798	9.0545673636379842	4.1474218744178541	4.9533791497217798	3.5339175855560239	5.2962777363306399	1.9902480817992823	1.4179460309654117	4.0696372941626855	4.2810456451120817	1.1815378510174899	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9554017660386958	0.0	0.0	0.0	0.00025132683798975101
87000	-1400.4310138602614	-14.958018928057472	-1320.3002864577461	-65.17270847445775	7.94037973765698	1.0	1	1	22.776035471254232	0.0	92.401089536846243	13.71208050544883	3.4867436435847643	1.1821286560312183	1.8976788159142299	1.6307193776647322	3.3964721984415438	1.3599280687866866	2.3754325298017802	22.776035471254232	1.976151640461961	9.1293679650809345	4.1766611951063801	5.0000852685436072	3.4440711830832269	5.7478480159100016	2.0343541944906645	1.2678072389106263	4.102960550279688	4.4025644061906792	1.240930187898619	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9386301912673876	0.0	0.0	0.0	0.00025132683798975101
88000	-1399.3693511286374	-14.743019478152913	-1320.6375332401433	-63.988798410341133	7.6704267686836731	1.0	1	1	22.696046041720553	0.0	92.152815188303123	13.779905452897394	3.3397288081451868	1.2392635683676354	1.6651964287916496	1.7262421661970613	3.055157081193836	1.2606522648690879	2.4219063329480068	22.696046041720553	2.1716778930194458	8.9249639829839928	4.4167317640810699	5.0573553302628662	3.4377095525458956	5.620270054628894	2.0564304274838126	1.2719699549014534	4.2766319214180557	4.5279819629327269	1.1100710502126965	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9027754665274235	0.0	0.0	0.0	0.00025132683798975101
89000	-1402.1669062095018	-15.315324344990181	-1322.6305681008484	-64.221013763663223	8.2213912277240464	1.0	1	1	22.841427943841911	0.0	92.559205488284263	13.775728297822878	3.3679235997342367	1.4007122748557792	2.3606846184278378	1.715139453802363	3.1661303274412944	1.2615353276072208	2.3768874735982788	22.841427943841911	2.0205098028694324	9.1056462484623051	4.1467603393336381	5.0576007457803183	3.521531487791727	5.2538828848297765	2.0266733815289291	1.3489127314165352	4.1467151318170021	4.3291168856244511	1.2828048051578962	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9468168886887636	0.0	0.0	0.0	0.00025132683798975101
90000	-1405.7633329630391	-16.64101368894627	-1325.0456492412873	-64.076670032805623	7.3206314935480004	1.0	2	1	22.773557953293309	0.0	92.660876126245171	13.768371673763033	3.4376315042236598	1.3400153590074333	1.7948400324847613	1.8232509136026127	3.0379636589335046	1.2955966580624814	2.429590074478071	22.773557953293309	2.0126872789896835	8.9775957318803439	4.1111120654646944	4.9919134775504759	3.4814121908326854	5.6784505552319677	2.325245874995562	1.4641503779670924	4.1819280745573524	4.3407850470737195	1.2566016367260255	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8615226281025028	0.0	0.0	0.0	0.00025132683798975101
91000	-1403.0019343093918	-15.368553763948453	-1323.1015805619118	-64.531799983531528	8.2533261475661224	1.0	1	1	22.856501263511031	0.0	92.551849442432967	13.746516145253954	3.3670253558481447	1.3420191073136829	1.8567888742585559	1.8630875906147186	3.0902721738484176	1.2637188316704342	2.4465809235725087	22.856501263511031	2.2653145349505159	8.9018318283907529	4.1495164741776671	4.9653180722518195	3.4380821975270686	5.3715259168527512	2.0280854122801251	1.3762958037924502	4.1997338934828754	4.3885283180500405	1.4043351713324481	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7686894417008223	0.0	0.0	0.0	0.00048894691337246932
92000	-1400.4273785861126	-14.301900946456247	-1321.785188454832	-64.340289184824314	7.2889590989130699	1.0	1	1	22.717755718889748	0.0	92.116400659755371	13.776963327209364	3.3854134841123349	1.0757303344721323	1.7069348053523656	1.6937076807097688	3.1279752272091899	1.2641229888516781	2.6423638594468422	22.717755718889748	1.9866535447825391	8.9652180079994483	4.2126442294637707	5.3765053105696978	3.6494630796787351	5.2687247733214821	2.0299868898921569	1.3039979147387784	4.0719089736852432	4.3682063941206968	1.3800125061896782	0.00018939200942015913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8872100520174659	0.0	0.0	0.0	0.00048894691337246932
93000	-1404.9637064109943	-14.794260623652102	-1326.0167327975835	-64.152712989758811	7.7484581025588861	1.0	1	1	22.791204807863615	0.0	92.790512119649293	13.707042326113491	3.6608772806319307	1.5387843643388903	1.8687089480567247	1.6319145985925403	3.0812332323528553	1.2653452594442478	2.6638726331593237	22.791204807863615	2.0730655877799151	9.0922771510596405	4.1138890474272722	4.9824441493097176	3.5124129508003969	5.5469040874087234	2.0739212004243495	1.3176656303023762	4.2461530380320713	4.2754494261575902	1.1650556848027742	0.00018939200942015913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8168890941455853	0.0	0.0	0.0	0.00063079825415029035
94000	-1401.2007269521641	-15.047676263588285	-1320.1571123687504	-65.995938319825427	7.9486161489454714	1.0	1	1	22.694256695454953	0.0	92.107640476164178	13.753793438218265	3.4049788635868978	1.1880607939643932	1.8917417478518201	1.5891661050391344	3.0306740938576464	1.2605214314943849	2.4492569269946043	22.694256695454953	2.0113631198493023	8.9585345291930079	4.1069690402904762	4.9690171206245246	3.6041194870407738	5.2636102429897118	2.1290839390303677	1.3600879871723559	4.5232722942888755	4.4053764096192136	1.252727606707547	0.00018939200942015913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7381512068404965	0.0	0.0	0.0	0.00063079825415029035
95000	-1402.4784117554243	-15.069294810528971	-1322.7651565772496	-64.643960367645604	8.0223460696028308	1.0	1	1	22.774803069911517	0.0	92.626299524270649	13.68382624793106	3.6306693883613352	1.2176231551546817	1.7162764564767476	1.6413371759309701	3.414416679191814	1.3761842661847223	2.4388960531125301	22.774803069911517	1.9790061134776751	8.9334745001004912	4.4590234497253531	4.9836395666834239	3.5352024190132885	5.5663313037062139	1.9690473625857459	1.4250586580594646	4.2079080031615952	4.4882523791303974	1.1488559566894565	0.00018939200942015913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9627124900542781	0.0	0.0	0.0	0.00063079825415029035
96000	-1406.0412226855101	-14.987034473965295	-1325.7123968562094	-65.341791355335545	7.9411541156466754	1.0	1	1	22.750720802134328	0.0	93.127429723415617	13.766514473398468	3.4548100587383104	1.0734157059110288	1.7714842725807667	1.7604485114867137	3.0606320018692128	1.3441044721349105	2.4359127677202426	22.750720802134328	1.9752676142857086	9.425780998515112	4.3216210317105963	4.9730222910418798	3.543945797165688	5.2526286285844028	1.9690473625857459	1.9993248477164398	4.0992144298027728	4.2782029972321238	1.8348633391190092	0.00018939200942015913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9627124900542781	0.0	0.0	0.0	0.00063079825415029035
97000	-1399.0470750335382	-14.964610568541115	-1318.2869869893002	-65.795477475696998	7.8209136715105911	1.0	1	1	22.793311853281256	0.0	92.136471971223799	13.72914636517306	3.4472727740261546	1.062346447102392	1.9954865173601193	1.6695657656225125	3.0351645533157168	1.4324820400889298	2.4058574604967022	22.793311853281256	2.0798873307197616	9.0655826654909557	4.270529227542891	5.0344770795709506	3.4479423884107891	5.5197026681732773	1.975741052557012	1.4152702742841918	4.0811960612251248	4.3572785484323084	1.281763578667539	0.00018939200942015913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9627124900542781	0.0	0.0	0.0	0.00063079825415029035
98000	-1393.8214303012489	-14.893075390906917	-1314.5240118352331	-64.404343075108955	7.7614490326759613	1.0	1	1	22.681689124876474	0.0	91.787331250077031	13.757585392495116	3.3546280325187059	1.1320262856490326	1.7407931661959399	1.746883024447389	3.0373145164957749	1.2719874288511337	2.4124812036626437	22.681689124876474	1.9710164796530489	8.8731648806334213	4.1041139235177742	5.0284146658512467	4.2276573372013253	5.2454635791931032	1.9685497889105634	1.2911812594162757	4.1691816802498636	4.3198717723956159	1.4165447582477391	0.00018939200942015913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9623968601215895	0.0	0.0	0.0	0.00063079825415029035
99000	-1402.702412968903	-14.922738206642357	-1323.3891443267516	-64.390530435508936	7.8126741541242035	1.0	1	1	22.856401301451349	0.0	92.507160102660961	13.750620448417214	3.3674157148989901	1.0907718443082546	1.9369975974503213	1.6789719600642079	3.0382543307266729	1.413196439775299	2.3744917756937931	22.856401301451349	1.9551469603625695	8.8960582919251969	4.1466601610262188	5.0262412360164461	3.5165973500850511	5.356845843854968	2.2664109868783511	1.3823131965743323	4.1282698418921271	4.6401486798978437	1.5282112622251758	0.00018939200942015913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8420449305998425	0.0	0.0	0.0	0.00063079825415029035
