it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	
41000	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.2077094448761008	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.050840250955031668	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913	0.15686919392106913
42000	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.22667678465064603	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.045216548039903721	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231	0.18146023661074231
43000	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.27773345262730159	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.044976004103512247	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935	0.23275744852378935
44000	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.18977596023716473	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.058849711752953962	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075	0.13092624848421075
45000	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.17303816574324213	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.031007904123185999	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614	0.14203026162005614
46000	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.22885464885297893	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.044310133217777978	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097	0.18454451563520097
47000	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.27217803033599036	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.023877256164871657	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187	0.2483007741711187
48000	0.27015286912834779	0.27015286912834779	0.27015286912834779	0.27015286912834779	0.27015286912834779	0.27015286912834779	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.1319247276562493	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.021875005718067993	0.2482778634102798	0.2482778634102798	0.2482778634102798	0.2482778634102798	0.2482778634102798	0.2482778634102798	0.1100497219381813	0.1100497219381813	0.1100497219381813	0.1100497219381813	0.1100497219381813	0.1100497219381813	0.1100497219381813	0.1100497219381813	0.1100497219381813	0.1100497219381813	0.1100497219381813	0.1100497219381813	0.1100497219381813	0.1100497219381813	0.1100497219381813	0.1100497219381813	0.1100497219381813
49000	0.32230648769618342	0.32230648769618342	0.32230648769618342	0.32230648769618342	0.32230648769618342	0.32230648769618342	0.32230648769618342	0.11927820198578541	0.11927820198578541	0.11927820198578541	0.11927820198578541	0.11927820198578541	0.11927820198578541	0.11927820198578541	0.11927820198578541	0.11927820198578541	0.11927820198578541	0.11927820198578541	0.11927820198578541	0.11927820198578541	0.11927820198578541	0.11927820198578541	0.11927820198578541	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.079124574720174298	0.24318191297600911	0.24318191297600911	0.24318191297600911	0.24318191297600911	0.24318191297600911	0.24318191297600911	0.24318191297600911	0.040153627265611114	0.040153627265611114	0.040153627265611114	0.040153627265611114	0.040153627265611114	0.040153627265611114	0.040153627265611114	0.040153627265611114	0.040153627265611114	0.040153627265611114	0.040153627265611114	0.040153627265611114	0.040153627265611114	0.040153627265611114	0.040153627265611114	0.040153627265611114
50000	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.16905862583453921	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.052557992115907733	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148	0.11650063371863148
51000	0.21220194464695463	0.21220194464695463	0.21220194464695463	0.21220194464695463	0.21220194464695463	0.21220194464695463	0.21220194464695463	0.22372636932071538	0.22372636932071538	0.22372636932071538	0.22372636932071538	0.22372636932071538	0.22372636932071538	0.22372636932071538	0.22372636932071538	0.22372636932071538	0.22372636932071538	0.22372636932071538	0.22372636932071538	0.22372636932071538	0.22372636932071538	0.22372636932071538	0.22372636932071538	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.059049545707328566	0.15315239893962607	0.15315239893962607	0.15315239893962607	0.15315239893962607	0.15315239893962607	0.15315239893962607	0.15315239893962607	0.16467682361338681	0.16467682361338681	0.16467682361338681	0.16467682361338681	0.16467682361338681	0.16467682361338681	0.16467682361338681	0.16467682361338681	0.16467682361338681	0.16467682361338681	0.16467682361338681	0.16467682361338681	0.16467682361338681	0.16467682361338681	0.16467682361338681	0.16467682361338681
52000	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.19324860315676612	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.032063997725470625	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548	0.16118460543129548
53000	0.23240975702882377	0.23240975702882377	0.23240975702882377	0.23240975702882377	0.23240975702882377	0.23240975702882377	0.23240975702882377	0.21687737038411875	0.21687737038411875	0.21687737038411875	0.21687737038411875	0.21687737038411875	0.21687737038411875	0.21687737038411875	0.21687737038411875	0.21687737038411875	0.21687737038411875	0.21687737038411875	0.21687737038411875	0.21687737038411875	0.21687737038411875	0.21687737038411875	0.21687737038411875	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.030986366411501164	0.20142339061732262	0.20142339061732262	0.20142339061732262	0.20142339061732262	0.20142339061732262	0.20142339061732262	0.20142339061732262	0.1858910039726176	0.1858910039726176	0.1858910039726176	0.1858910039726176	0.1858910039726176	0.1858910039726176	0.1858910039726176	0.1858910039726176	0.1858910039726176	0.1858910039726176	0.1858910039726176	0.1858910039726176	0.1858910039726176	0.1858910039726176	0.1858910039726176	0.1858910039726176
54000	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.18117797786657716	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.048609659353375259	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189	0.13256831851320189
55000	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.2350758201185438	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.027576725032418373	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543	0.20749909508612543
56000	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.19922095372468648	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.045393268890295879	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906	0.1538276848343906
57000	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.14258308011378959	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.045991206335965221	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369	0.096591873777824369
58000	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.27642205865632707	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.059873350935100433	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664	0.21654870772122664
59000	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.24821885080471676	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.031523391313931157	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561	0.21669545949078561
60000	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.30250273259315008	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.019114743295117389	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272	0.28338798929803272
61000	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.14426265358236615	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.056434333625025028	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111	0.087828319957341111
