it	posterior	prior	PP_lik	BD_lik	q_rate	alpha	k_birth	k_death	root_age	death_age	tot_length	Canis_TS	Canis_adustus_TS	Canis_anthus_TS	Canis_apolloniensis_TS	Canis_armbrusteri_TS	Canis_aureus_TS	Canis_cedazoensis_TS	Canis_dirus_TS	Canis_edwardii_TS	Canis_familiaris_TS	Canis_ferox_TS	Canis_latrans_TS	Canis_lepophagus_TS	Canis_lupus_TS	Canis_mesomelas_TS	Canis_proplatensis_TS	Canis_(Pseudalopex)_TS	Canis_rufus_TS	Canis_thooides_TS	Pseudalopex_gymnocercus_TS	Canis_TE	Canis_adustus_TE	Canis_anthus_TE	Canis_apolloniensis_TE	Canis_armbrusteri_TE	Canis_aureus_TE	Canis_cedazoensis_TE	Canis_dirus_TE	Canis_edwardii_TE	Canis_familiaris_TE	Canis_ferox_TE	Canis_latrans_TE	Canis_lepophagus_TE	Canis_lupus_TE	Canis_mesomelas_TE	Canis_proplatensis_TE	Canis_(Pseudalopex)_TE	Canis_rufus_TE	Canis_thooides_TE	Pseudalopex_gymnocercus_TE
464000	-1396.0128050857493	-15.29598559248984	-1316.4839310403486	-64.232888452910856	8.2497244536659	1.0	1	1	22.752279846038292	0.0	91.7896160099626	13.74634473593904	3.372876311642155	1.1181247250336632	1.7145074395746587	1.7103189673449506	3.0318967224864855	1.2693213214876491	2.6242274957121547	22.752279846038292	2.0971876940393752	9.1773963838896151	4.1210590491303076	4.9595984978322827	3.4852516016542974	5.2835465892581501	1.9932779095867494	1.4200438164459968	4.2121393667622202	4.4196228643183204	1.2113300575966872	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9297785030131156	0.0	0.0	0.0	0.00089722873704604997
465000	-1403.0803899782977	-20.427189341504221	-1317.056698208107	-65.596502428686563	7.521595555971003	1.0	3	1	22.737995930895579	0.0	91.573369449193393	13.765760770081595	3.3361484196266868	1.0874940282132037	1.7363258630990444	1.6197940099637225	3.0955930987338438	1.3034857343749875	2.4102100066584535	22.737995930895579	1.9474001613110086	8.9344111954935386	4.253701281043746	5.013560691939416	3.6255795165411038	5.268307751705021	2.2065071643966956	1.3412022883933252	4.2088413560505904	4.2961495814163468	1.2956323209676244	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9094641138111177	0.0	0.0	0.0	0.0012079538407094434
466000	-1403.4808298412213	-20.691835041110103	-1317.7716800607441	-65.017314739367066	8.0109728145029582	1.0	3	1	22.898134933294827	0.0	91.870266260872327	13.682885774574643	3.3510870012254843	1.251144962209483	1.8683559665479823	1.646657704286097	3.060858611537614	1.5019580035891642	2.5730690589738039	22.898134933294827	2.0798009058853877	8.863211965703	4.1954179088391248	5.1129078096623886	3.4524408088315202	5.2654664758887932	2.0280222603533433	1.2751284361690152	4.151134602209515	4.2731130358096117	1.2408151482973966	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9000775051148726	0.0	0.0	0.0	0.0012079538407094434
467000	-1404.6950051577128	-15.240696159616514	-1324.5337904433277	-64.920518554768478	8.1678340329587531	1.0	1	1	22.688502515036859	0.0	92.564832483845535	13.734852957656738	3.4195826842364561	1.1262974012668969	2.070656620237723	1.5606688919219027	3.0292817750817349	2.0755590511309214	2.4589666178011766	22.688502515036859	1.9896545913296031	8.9553292633547361	4.1333953378791275	4.9576471828904083	3.7393738073531702	5.2726253629934758	2.0234794947227459	1.3125343850412161	4.1819396381802107	4.3152613318125326	1.2359499111408472	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7154587293219694	0.0	0.0	0.0	0.0012079538407094434
468000	-1402.4750103553197	-14.25479689089496	-1321.7225756610335	-66.497637803391171	7.049145386063123	1.0	1	1	22.757146201278058	0.0	91.798387360289155	13.695978901044388	3.3999530680481662	1.0875276849372442	1.8606280535474693	1.7341343302338226	3.0339634442774632	1.2637501223021779	2.3832342043357784	22.757146201278058	1.9461323089994345	8.8580136205760756	4.1837036200060069	5.1696576907661678	3.4743424142224382	5.6342601603701485	2.1729621975429763	1.3606305799045035	4.0893660577795314	4.2739793244021129	1.26714050238112	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8468495187649432	0.0	0.0	0.0	0.0012079538407094434
469000	-1395.4000305142749	-15.370555899599228	-1315.3328204195561	-64.696654195119663	8.2059899313407296	1.0	1	1	22.701358755048606	0.0	91.456013843543573	13.678036193759342	3.4471740661440009	1.2240780550747754	1.6858530388955659	1.5672652051389679	3.0504340751386687	1.2665449882532465	2.442544570323546	22.701358755048606	2.0918506643593542	8.8848843486271551	4.1163169575112608	5.0998398963989153	3.5579534221644749	5.4016345386661548	2.052010833981643	1.3109882140454143	4.2819101677910583	4.2817998741795558	1.2342335693451512	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9194299834022728	0.0	0.0	0.0	0.0012079538407094434
470000	-1390.5984817964786	-14.663801260894573	-1311.8874768168257	-64.047203718758283	7.5918663691411368	1.0	1	1	22.710455769190506	0.0	91.175465626192249	13.720557564886992	3.3162132392107799	1.0892060023750427	1.6969343249134785	1.5954814030748747	3.017552318814436	1.4593925346953784	2.3899455261067657	22.710455769190506	2.2639690702558863	8.8641566801402174	4.1558544559077522	4.957529000855911	3.4958437161522626	5.2509720629140393	2.0040530320509511	1.3772527712461344	4.05625597617155	4.3774709664221181	1.3298048468944916	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9521680281863332	0.0	0.0	0.0	0.0012079538407094434
471000	-1403.5386812370477	-14.748396974495657	-1324.6495245963793	-64.140759666172926	7.6510070341900391	1.0	1	1	22.830373224390314	0.0	92.751770683692229	13.692858027969416	3.5636773011469129	1.0798207352234428	1.9828405308265349	1.6312010553164202	3.0978999825463398	1.3061377197184192	2.4182353595521504	22.830373224390314	2.0102994403758685	8.9942782615932479	4.1425628154497032	4.9761481598509052	3.5893687885298182	5.302121028942917	2.2396290873154858	1.6424376014777713	4.0477121812174737	4.347885863867945	1.462406890814079	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6048557645319459	0.0	0.0	0.0	0.0012079538407094434
472000	-1403.3574677609527	-14.689771475989208	-1323.2505606531661	-65.417135631797464	7.6510070341900391	1.0	1	1	22.746073380789444	0.0	92.744446842628051	13.705136539349512	3.4466754779361977	1.1987781056395856	1.792846706102762	1.952463373806979	3.0554302919192695	1.4624195586529809	2.4838640343996934	22.746073380789444	2.0363211099386973	8.9473517276288028	4.5478032452421546	4.9643930395826112	3.4952672139933414	5.4007874753086504	1.9722791964534814	1.6011104037021591	4.1760239027289554	4.4872052805524412	1.2244205957293555	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9509362089280402	0.0	0.0	0.0	0.0012079538407094434
473000	-1402.4740495468604	-14.774831456888956	-1323.5675529118221	-64.131665178149433	7.7343566409679658	1.0	1	1	22.700547947871847	0.0	92.588307549611486	13.714040427541216	3.4501578304393163	1.0946794199431249	2.053944200560696	1.7432827858938422	3.0818515180826354	1.2760691032431541	2.5462230622576092	22.700547947871847	1.9901219065893758	8.9319656626854655	4.1111379960704255	5.0273418758617199	3.8821858231687409	5.3204742590934497	1.9857049041515542	1.4128993484836818	4.4074853372699359	4.4415651475610556	1.2933700485272603	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.875473447783599	0.0	0.0	0.0	0.0012079538407094434
474000	-1400.9818133413673	-14.281512313182006	-1322.3544869371974	-64.345814090987915	7.2608173908725497	1.0	1	1	22.868822744835235	0.0	92.1352762894291	13.823455013171788	3.3866311885323483	1.0718741557888891	1.8092962053897255	1.755484946045746	3.0820100067691358	1.3219176793375857	2.3738470261876747	22.868822744835235	1.9558033263742742	8.9316420226793873	4.2624781818736297	4.9699026063203542	3.5273888442180032	5.3628293965328986	2.019591199312023	1.6887906656263074	4.1845697321059969	4.3639538253319126	1.3209049689514036	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.944649838054237	0.0	0.0	0.0	0.0012079538407094434
475000	-1399.1160838738683	-15.000368401660447	-1319.4530534411713	-64.662662031036689	7.8573023661766364	1.0	1	1	22.945048501691865	0.0	92.204775689733282	13.696287998786408	3.4786771929127762	1.143185571213851	1.8797176111745002	1.7038047365142814	3.1196446549084973	1.4602017026228595	2.3821842897060463	22.945048501691865	2.0392852777348254	8.8578393095369368	4.1251906154934899	5.0309775166520438	3.6121813904503224	5.6521502292928618	2.0312008338649772	1.2728879204946266	4.0583938452415342	4.3469700184186477	1.2618603670469029	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8919471492425837	0.0	0.0	0.0	0.00090709072210411624
476000	-1399.3424854760049	-14.900480123802575	-1318.9956236262876	-65.446381725914762	7.8806550258592116	1.0	1	1	22.737774608628317	0.0	91.977864440894066	13.756027403663799	3.328346266809886	1.2158443204524745	1.7024377705674003	1.7089364365581488	3.105938029608482	1.3710154514596966	2.4485868825991957	22.737774608628317	2.2853212256434792	8.8668761141463772	4.1741431289233706	5.0820017005798723	3.4669588922619066	5.4801693192058627	2.0935092512011306	1.4335641708480544	4.0375430964265862	4.3640228245264217	1.1390429540691791	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8192286625031964	0.0	0.0	0.0	0.00090709072210411624
477000	-1399.2756664435133	-14.493893404423599	-1320.3731808431114	-64.408592195978372	7.4192766455985186	1.0	1	1	22.88857403488522	0.0	92.35017800909921	13.728006570867842	3.3268443053922652	1.1795454492237063	1.8651321096931301	1.6237900850131752	3.0740166096500827	1.3157593122743574	2.4412599965269051	22.88857403488522	2.307027689663192	8.964141589934016	4.1505105220318974	5.0254665702690939	3.7034817288375779	5.4804125562092505	1.981776781868533	1.2698788437880175	4.039236800193259	4.6343865016740349	1.2991721366291666	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.947275440743127	0.0	0.0	0.0	0.00090709072210411624
478000	-1397.2197563823374	-16.863554988290925	-1316.1130211458988	-64.243180248147837	7.4615819969571202	1.0	2	1	22.685079587052893	0.0	91.794918927891786	13.729379505974105	3.3259108365512491	1.0581183081272645	1.6752113924256384	1.7432304939508105	3.2904933586974576	1.3375727464274483	2.3882717021752069	22.685079587052893	2.0193671120112384	8.938000405037446	4.1851444156857029	4.9520540145969427	3.5019186412288947	5.3549664498168958	1.991193829066646	1.586110631226874	4.0467007564971684	4.3606632418181297	1.5610995056843342	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9348753168328279	0.0	0.0	0.0	0.00063303526745669015
479000	-1393.4149667192169	-15.008841844950616	-1313.5428534865398	-64.8632713877264	7.8862136042037791	1.0	1	1	22.753960366063545	0.0	91.580412049699305	13.723142475879495	3.5065403026186548	1.2746749192777489	1.6930211046633268	1.6880524354943289	3.2796624329590252	1.2651120123888564	2.4974778715486838	22.753960366063545	1.9700398195714377	8.8627277930351109	4.1344308232801845	4.9990647416329512	3.4404831147301529	5.2726179530966819	1.9733078189436841	1.2767435869541188	4.0680447456538049	4.390858605345092	1.450161530435667	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9390197145455099	0.0	0.0	0.0	0.00063303526745669015
480000	-1394.5935303986607	-15.063492537426704	-1315.6815614024547	-63.84847645877926	7.9623176512208147	1.0	1	1	22.79543166055646	0.0	91.799545364302844	13.700542054653503	3.3614339427911855	1.1026201809395988	1.7302536941747402	1.7459617299489796	3.0245524617612487	1.3542032487870399	2.4915837696586411	22.79543166055646	1.9492372851648412	9.3399466596468912	4.2240644984841467	4.978636503136542	3.4495826806992973	5.2919963634762484	2.0037291192471072	1.440201808842587	4.0383031700453058	4.3734599206729516	1.3601629421137775	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9556656411705111	0.0	0.0	0.0	0.00063303526745669015
481000	-1396.991388416503	-14.495040802727178	-1318.1312415682817	-64.365106045494258	7.4487342924043958	1.0	1	1	22.706452784415191	0.0	92.013904502344587	13.813473340912518	3.3872949342817904	1.0851417746709804	1.7625236469499526	1.577873978136805	3.2714912739489765	1.3198847814977008	2.4074564839475805	22.706452784415191	2.0370149237895481	9.1178768976580304	4.1347327857254488	5.0776647082049671	3.464368841397873	5.4055398565643396	1.9699192022443339	1.4025528109557481	4.0702875975632953	4.7659523946969884	1.195167811324279	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9580736372140175	0.0	0.0	0.0	0.00063303526745669015
482000	-1394.9924729343109	-14.494494292859111	-1316.4851315553208	-64.012847086130932	7.4562800264544	1.0	1	1	22.976512530910032	0.0	91.713048793191916	13.762539663970365	3.4157331621269282	1.1642308152974143	1.7545782031582533	1.5703542857268613	3.0600475671279215	1.2705634145188316	2.3881073022560617	22.976512530910032	1.9999096072287019	8.8922788518440292	4.1626868264212327	4.9495937048342427	3.9492694800433616	5.2646190369193082	2.0111304933089027	1.3151959018291723	4.0423045516482361	4.4971664550257442	1.2081326257430187	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.941212997418956	0.0	0.0	0.0	0.00063303526745669015
483000	-1398.209217602699	-14.46548029750692	-1319.6781112146275	-64.065626090564592	7.417496656693702	1.0	1	1	22.935586879335261	0.0	92.109656022428737	13.688607498799039	3.6386282982276792	1.1817279960445342	1.6871705992924697	1.7266729128885965	3.0729483909973423	1.3495571030823164	2.3951216414732608	22.935586879335261	2.1602986604503847	8.8710151479896453	4.1693802996890694	5.1394950631973213	3.6068550070790217	5.3227789297818369	1.9942310613597809	1.3948839939110247	4.080718155827233	4.4528143972478489	1.1830696725017789	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.941212997418956	0.0	0.0	0.0	0.00063303526745669015
484000	-1401.2632797000151	-14.654453732481585	-1318.6732928507665	-67.935533116766919	7.6168177594741993	1.0	1	1	22.681201028455931	0.0	91.94103539233727	13.723069928943929	3.4049410087792	1.0700667175983822	1.7980342435158532	1.5880473349809334	3.1431964768080922	1.3241196866042468	2.4821990109327516	22.681201028455931	2.1297169764561241	9.094344559083595	4.1046993005773755	5.0553489230542823	3.5306520127769687	5.2741688760696714	2.2494056445239727	1.5088645599529142	4.0905540204453406	4.3457277208386156	1.2438852665164621	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9005152152496252	0.0	0.0	0.0	0.00063303526745669015
485000	-1403.5820495598846	-14.702902951280176	-1323.9654177577577	-64.913728850846837	7.5955841034720599	1.0	1	1	22.765358445537395	0.0	92.807182664283559	13.767006207361341	3.3331697501474964	1.7942619090933158	1.6688617983979599	1.5830088530169037	3.1182851511044007	1.3668293145988544	2.3809463850696111	22.765358445537395	1.9808107148005614	9.165899519777934	4.1123753817821482	5.0907657593887654	3.7975082910000664	5.2819209851868578	2.0371076917589348	1.4032375664321366	4.2597054432965926	4.3493367926544888	1.4531054774565919	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9016260842510668	0.0	0.0	0.0	0.00063303526745669015
486000	-1397.2907712748479	-14.277868569036881	-1319.0100707717038	-64.002831934107235	7.1974472823599802	1.0	1	1	22.686271197098407	0.0	91.714473542624006	13.763711135285908	3.5834722173441214	1.0920776960514824	1.6844848266445336	1.613723622682794	3.3665484949453686	1.271455322709476	2.3876270300391083	22.686271197098407	2.0123353501235117	8.875653722926689	4.1100582987498449	5.0141843414438396	3.5368484658269201	5.4052599916458171	2.0695537016163454	1.4653521336923707	4.0483361360170758	4.3223930460080053	1.2159756058047635	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8101561047046304	0.0	0.0	0.0	0.00063303526745669015
487000	-1407.8498062906019	-15.351779855484072	-1325.2603077609144	-67.237718674203506	8.1555123956905788	1.0	1	1	22.974321434503427	0.0	92.839543283572766	13.697773079013782	3.3598732451190831	1.1063337691053141	1.6636211633589331	1.7590557552861195	3.0974488113782268	1.3833786320959507	2.5140980783832765	22.974321434503427	2.1523539400030121	8.9572185683496084	4.4598014359536471	5.3357161043840184	3.5503415744151821	5.2788536841926978	2.1905636010324598	1.3837936947842508	4.2278502797758897	4.3082230959268868	1.2325809592400367	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7929649334012971	0.0	0.0	0.0	0.00063303526745669015
488000	-1398.8303249577705	-15.055662420450378	-1319.8369733204065	-63.937689216913668	7.983730523475951	1.0	1	1	22.712641380098308	0.0	92.29921927559549	13.690478613385579	3.3514851741763736	1.1014404928164743	1.6709530093009062	1.6893018253792307	3.0222124781557493	1.8778352411796571	2.3866725289151769	22.712641380098308	2.2060381716056439	9.0601303113308074	4.1998872127279236	4.9816134886205337	3.927993613317605	5.2805344109845196	1.9728454999893748	1.2914659997682734	4.3273375765677322	4.3624147461377314	1.140144991522412	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9535148010567764	0.0	0.0	0.0	0.00063303526745669015
489000	-1402.925729762648	-14.508023763982415	-1323.285443657325	-65.132262341340493	7.4706892895422294	1.0	1	1	22.712178139013382	0.0	92.680303425455676	13.714893760425534	3.5234160404500781	1.1446661941947172	1.7142377182331803	1.7006097767038177	3.0405942048779888	1.4668703121376616	2.5266830736860024	22.712178139013382	2.0898823872580352	8.9881403652462026	4.1118025037761816	4.9516123846134512	3.7563870672984945	5.3062750889621437	2.0473388016133605	1.4243024033783871	4.1326320820800646	4.895838377449766	1.3377725588727118	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9051371254877436	0.0	0.0	0.0	0.00063303526745669015
490000	-1395.5454654334028	-15.178856639750373	-1316.4974675260007	-63.869141267651685	8.10152368276513	1.0	1	1	22.836606346241929	0.0	91.827810559767528	13.727222268868072	3.3645283025070905	1.0753626049892699	1.6662392774773922	1.582418720699553	3.060822058466925	1.3107306393330496	2.4865664355579895	22.836606346241929	1.960247332691345	9.0257698335283134	4.3644356057080715	5.1716328991317804	3.6203820335744985	5.3106686812703314	1.9943012022260584	1.4823983203867952	4.2726983329081865	4.3101918844767253	1.1456797913516847	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9403993222997866	0.0	0.0	0.0	0.00063303526745669015
491000	-1407.7454105126328	-15.038709514416343	-1328.4313969055302	-64.275304092686383	7.9279914218613783	1.0	1	1	23.211016007882147	0.0	93.346351467167707	13.77028757043924	3.4234658331533288	1.0597533541250002	1.9201100853504369	1.6870429459503886	3.1852393772181418	1.5407754530710949	2.7239782207910652	23.211016007882147	2.0490600746232337	8.9760774135255676	4.2252651096557852	5.2357588256644387	3.6727638967280787	5.4304036639210747	2.0222575459428205	1.3740595311567492	4.1357937894603864	4.3021568346671097	1.2725859930702024	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.870807369900847	0.0	0.0	0.0	0.00063303526745669015
492000	-1406.1212724133834	-15.519433416605033	-1323.9469799867143	-66.654859010064001	8.4815590387903335	1.0	1	1	22.838753289425551	0.0	92.473144737963338	13.769800232038721	3.3679613600391041	1.1059838316495703	2.1255258138141082	1.7440750730976791	3.0255618415886216	1.2887825621505948	2.3771149085573233	22.838753289425551	2.0416518501773075	8.9098962837014817	4.122090963054589	5.0105825685934091	3.4556982535783645	5.3979800997226093	2.3196606533103195	1.27765356733729	4.2311095522296336	4.5119537723481002	1.3192338981722671	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7672329472955781	0.0	0.0	0.0	0.00063303526745669015
493000	-1410.8676963474061	-14.821470441075363	-1329.5838778711973	-66.462348035133346	7.7447666023649635	1.0	1	1	22.68810091113437	0.0	93.360289995345099	13.716486716837949	3.633255519661343	1.1585849715851566	1.8316504079376714	1.6030323524302785	3.0674080156958294	1.435706400825677	2.5628379661616831	22.68810091113437	2.003762109043707	8.876835079495768	4.5773283039160244	5.110446901880854	3.514360332542128	5.5115861894223048	2.1953895077925911	1.5543179198863117	4.0775323932526186	4.7446436265124419	1.1355393935221318	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6378223348640293	0.0	0.0	0.0	0.00063303526745669015
494000	-1404.9516998248907	-14.665697677798981	-1325.1678756603953	-65.118126486696383	7.6295713217169769	1.0	1	1	22.937479855692125	0.0	92.705894676391381	13.75059212748207	3.3913636630250261	1.0601660370140942	1.6897029259069811	1.6219599337720587	3.2507655457753097	1.2898224818638035	2.5623749597411583	22.937479855692125	2.0451404766862797	8.8742810134836709	4.1282965024222458	4.9654038841033943	3.9022867666173333	5.3777318464344326	2.0732710059130373	1.4231418985602695	4.3426477229709244	4.522422513376485	1.1430997339762801	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6453635290978599	0.0	0.0	0.0	0.00063303526745669015
495000	-1404.4113089344444	-14.408254857059603	-1324.9857352177692	-65.017318859615671	7.3349686514155712	1.0	1	1	22.919847112049482	0.0	92.462895748495342	13.705390134045471	3.668604703801579	1.0735072362269109	1.7737191568611337	1.6373906946008021	3.2145215195903543	1.2899392646432395	2.3819086057079883	22.919847112049482	2.4337962159613431	8.9226152137042103	4.1218400851491825	5.1574460536177344	3.5895835584168427	5.3431510812300642	2.0598995166512477	1.3320297627254778	4.0630554954594604	4.339995694626098	1.1241023333727806	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6887550006183187	0.0	0.0	0.0	0.00063303526745669015
496000	-1401.2805940606295	-14.490333110294635	-1322.5172538772117	-64.273007073123154	7.4478856907204287	1.0	1	1	22.923548998227265	0.0	92.447786460670883	13.681655207513469	3.4169631551289319	1.1002313957911478	2.0237969501273829	1.7431390991769193	3.0983843338767172	1.2707432106850498	2.9516397726291905	22.923548998227265	2.0164407002815787	8.9667433746803145	4.1217189381960084	5.0163555627044669	3.4995911062050773	5.2513186022186114	2.0721908557088629	1.4368831989893314	4.1318449964234514	4.2949876006395113	1.3208732433382204	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8905711525428912	0.0	0.0	0.0	0.00063303526745669015
497000	-1401.7266251841356	-15.406371161351611	-1319.1674198015646	-67.152834221219337	8.20972535893433	1.0	1	1	22.851354232082777	0.0	91.994395137967274	13.720809010193005	3.4133786064685054	1.1434281917153868	1.7264242240003884	1.8045916783213587	3.1798804491533175	1.5351693716708421	2.4668528440209831	22.851354232082777	2.1204456308777151	8.9816701079281938	4.116375062315198	4.9489274086300279	3.435262070186035	5.2769125186634813	2.1813908917251585	1.3422457676397226	4.1484072727488872	4.3054696808831494	1.1981125303417743	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.902019722270891	0.0	0.0	0.0	0.00063303526745669015
498000	-1405.1547052338042	-14.911506958514495	-1324.7630089646998	-65.480189310589822	7.7983942587887469	1.0	1	1	22.722402271314671	0.0	92.767648637185431	13.773679524248598	3.4328142582350876	1.3015836582412739	1.6723599629026005	1.7068620214560406	3.0864540895020895	1.4615573749606021	2.438072426448767	22.722402271314671	2.1417798621199591	8.9136231046426229	4.6461015462803674	4.9520995718384873	3.5806163914764246	5.3736738295813398	2.321808393279114	1.2705208938716881	4.1735270737400887	4.3560965603478143	1.1737247500147885	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7310162379892553	0.0	0.0	0.0	0.00063303526745669015
499000	-1404.815233091625	-15.159872404224355	-1325.0847183035028	-64.570642383897848	8.113730988771243	1.0	1	1	22.922840409337351	0.0	92.688222969124539	13.710321526973171	3.5365668652664515	1.1607859666316418	1.8743062604017178	1.5632762102592008	3.122767353395266	1.4440205854014674	2.5895760331968214	22.922840409337351	2.1187974018466909	8.9220438921867533	4.4620855627550942	5.1106847371429778	3.4388108437551343	5.3010781868799093	2.0386157269988017	1.3018597712462285	4.3357349239150249	4.5375175746849656	1.149678924765456	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9524530985878434	0.0	0.0	0.0	0.00063303526745669015
500000	-1396.6444795791472	-14.400414800146574	-1316.5234935678623	-65.720571211138349	7.2386606152250277	1.0	1	1	22.68781224357118	0.0	91.711842179442698	13.723124080892632	3.3323172576854914	1.1165554419926935	1.7169482806417924	1.8213775150882727	3.100044142761897	1.4160154971809844	2.4253711912639302	22.68781224357118	1.9674234263281698	8.9665705777686817	4.1937727970810075	5.3465635824349214	3.4658306006970916	5.2868373056253208	1.9812671680718763	1.2944713621296344	4.0795523354215151	4.3865220743844233	1.3515082843770121	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9473502966280871	0.0	0.0	0.0	0.00063303526745669015
501000	-1403.3477563596002	-16.732063758146559	-1322.7044242776471	-63.911268323806553	7.350218230914475	1.0	2	1	22.681121599592366	0.0	92.406961780608441	13.859955983440715	3.66789415490683	1.2742761850074582	1.7636523547602514	1.6973394080791646	3.1420925545537708	1.2578344905591088	2.5660134285854834	22.681121599592366	2.0657458430121038	8.9667801801110798	4.4750013695973756	4.9756552548508974	3.4903430987571809	5.2916344772948127	1.9795125304030865	1.513655117544539	4.1090089767335165	4.2983133849484885	1.2791743738260446	5.9654060284029635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9473502966280871	0.0	0.0	0.0	0.00063303526745669015
